Date,Ticker,Open,High,Low,Close,Volume,Delta,volumeDelta,high_low_delta,end_day_delta
2021-10-25,BRK-A,435963.0,437145.0,433064.0,436401.0,1800.0,,,0.009423549406092403,0.0010046724148608942
2021-10-26,BRK-A,437165.0,439850.0,435446.0,437890.0,1900.0,0.0034119995142083415,0.05555555555555558,0.010113768412156731,0.0016584127274598835
2021-10-27,BRK-A,437527.0,439229.0,433050.0,433050.0,3200.0,-0.011053004179131798,0.6842105263157894,0.0142685602124466,-0.010232511365012902
2021-10-28,BRK-A,434703.0,436874.0,432516.0,436250.0,2400.0,0.007389446946080236,-0.25,0.010075927826947443,0.0035587516074193186
2021-10-29,BRK-A,435053.0,436512.0,431714.0,432902.0,2100.0,-0.007674498567335264,-0.125,0.011113839254691763,-0.004944225186356605
2021-11-01,BRK-A,434513.0,435900.0,430522.0,430944.0,2300.0,-0.004522963626871657,0.09523809523809534,0.012491812265110726,-0.008213793373270765
2021-11-02,BRK-A,434440.0,434654.0,429800.0,434245.0,1700.0,0.007659927972079927,-0.26086956521739135,0.01129362494183341,-0.00044885369671300986
2021-11-03,BRK-A,433425.0,435140.0,431164.0,435020.0,1400.0,0.0017847067899456892,-0.17647058823529416,0.009221549108923751,0.003679990771183019
2021-11-04,BRK-A,436463.0,438299.0,429880.0,433102.0,2000.0,-0.004408992689991287,0.4285714285714286,0.019584535219130922,-0.0077005381899496635
2021-11-05,BRK-A,434887.0,437749.0,432114.0,434000.0,1700.0,0.002073414576704735,-0.15000000000000002,0.013040540227810253,-0.002039610289569474
2021-11-08,BRK-A,439649.0,445000.0,434752.0,435200.0,2800.0,0.0027649769585254003,0.6470588235294117,0.0235720594729869,-0.010119436186594307
2021-11-09,BRK-A,435345.0,437240.0,430099.0,431680.0,2100.0,-0.008088235294117618,-0.25,0.016603154157531174,-0.00841861052728296
2021-11-10,BRK-A,431420.0,433409.0,428940.0,430602.0,1700.0,-0.0024972201630837354,-0.19047619047619047,0.01041870657900872,-0.0018960641602151036
2021-11-11,BRK-A,431800.0,434399.0,428694.0,429202.0,1400.0,-0.0032512621864273505,-0.17647058823529416,0.013307860618529767,-0.006016674386289949
2021-11-12,BRK-A,432614.0,432899.0,427664.0,431575.0,1200.0,0.005528865196341215,-0.1428571428571429,0.012240918103932059,-0.002401679094989991
2021-11-15,BRK-A,432193.0,434335.0,429079.0,429302.0,1800.0,-0.005266755488617325,0.5,0.012249492517694877,-0.006689141193864778
2021-11-16,BRK-A,429638.0,431849.0,427120.0,427702.0,1500.0,-0.003726980074632791,-0.16666666666666663,0.011071829930698633,-0.0045061191049208865
2021-11-17,BRK-A,427651.0,429710.0,424201.0,426198.0,1800.0,-0.0035164670728684566,0.19999999999999996,0.012986768065138932,-0.0033976303106972743
2021-11-18,BRK-A,428429.0,428429.0,422223.0,422702.0,1600.0,-0.008202760219428562,-0.11111111111111116,0.014698393976642675,-0.013367442446706455
2021-11-19,BRK-A,422901.0,424300.0,420000.0,423374.0,1600.0,0.001589772463816086,0.0,0.010238095238095239,0.001118465078115209
2021-11-22,BRK-A,425225.0,432000.0,422535.0,430100.0,1900.0,0.015886662856009037,0.1875,0.0224005112002556,0.011464518784173084
2021-11-23,BRK-A,432837.0,435365.0,430100.0,434921.0,2400.0,0.011209021157870369,0.26315789473684204,0.01224133922343641,0.004814745504658798
2021-11-24,BRK-A,434643.0,437139.0,431497.0,433333.0,1500.0,-0.003651237811004737,-0.375,0.01307540956252303,-0.0030139677850557814
2021-11-26,BRK-A,424233.0,429803.0,421091.0,427833.0,1600.0,-0.012692317455628821,0.06666666666666665,0.02068911470442256,0.008485902793983495
2021-11-29,BRK-A,429048.0,432135.0,425000.0,425260.0,1900.0,-0.006014028838355112,0.1875,0.016788235294117645,-0.008828848986593574
2021-11-30,BRK-A,423823.0,426125.0,416546.0,416876.0,1900.0,-0.01971499788364761,0.0,0.022996259716813988,-0.01639127654704912
2021-12-01,BRK-A,421535.0,424669.0,415000.0,415660.0,2000.0,-0.0029169345320910756,0.05263157894736836,0.023298795180722892,-0.013937158243087763
2021-12-02,BRK-A,417776.0,422999.0,415526.0,420566.0,1200.0,0.01180291584468085,-0.4,0.017984434187030416,0.006678219907318755
2021-12-03,BRK-A,421420.0,426000.0,416100.0,418676.0,1700.0,-0.0044939438756342875,0.41666666666666674,0.023792357606344627,-0.006511318874282189
2021-12-06,BRK-A,423201.0,428000.0,420000.0,426200.0,1700.0,0.01797093695363472,0.0,0.01904761904761905,0.007086467186986798
2021-12-07,BRK-A,430739.0,431679.0,426200.0,429830.0,1300.0,0.008517128108869176,-0.23529411764705888,0.012855466916940403,-0.0021103266711395997
2021-12-08,BRK-A,430115.0,432745.0,426000.0,427405.0,1200.0,-0.005641765349091554,-0.07692307692307687,0.015833333333333335,-0.006300640526370855
2021-12-09,BRK-A,428933.0,430650.0,425414.0,428402.0,1300.0,0.002332682116493734,0.08333333333333326,0.012308010549723329,-0.001237955578143906
2021-12-10,BRK-A,431254.0,435000.0,428402.0,435000.0,1600.0,0.015401422028842093,0.23076923076923084,0.015401422028842069,0.00868629624304934
2021-12-13,BRK-A,435861.0,439700.0,430932.0,437730.0,2100.0,0.006275862068965576,0.3125,0.020346597607047053,0.004288064314081783
2021-12-14,BRK-A,436865.0,446724.0,434981.0,446104.0,2200.0,0.01913051424394041,0.04761904761904767,0.02699658145987986,0.021148409691781216
2021-12-15,BRK-A,445928.0,447794.0,441611.0,443702.0,2500.0,-0.0053843946703010515,0.13636363636363646,0.01400100993861113,-0.004991837247268618
2021-12-16,BRK-A,447540.0,454550.0,444655.0,454550.0,2200.0,0.02444884179021045,-0.12,0.022253207542926538,0.015663404388434554
2021-12-17,BRK-A,448850.0,449949.0,441200.0,443304.0,2300.0,-0.02474095259047404,0.045454545454545414,0.019830009066183138,-0.012356020942408378
2021-12-20,BRK-A,438290.0,439949.0,434055.0,437445.0,1800.0,-0.013216663959720654,-0.21739130434782605,0.013578924329866031,-0.001927947249537977
2021-12-21,BRK-A,441315.0,445379.0,439385.0,443000.0,1300.0,0.012698739270079695,-0.2777777777777778,0.013641794781342103,0.00381813443911945
2021-12-22,BRK-A,441460.0,444588.0,440300.0,444588.0,1200.0,0.003584650112866905,-0.07692307692307687,0.009738814444696797,0.0070855796674670415
2021-12-23,BRK-A,445395.0,448250.0,443525.0,444654.0,1500.0,0.00014845204998792383,0.25,0.010653288991601376,-0.0016636917792072206
2021-12-27,BRK-A,444205.0,447285.0,444020.0,447110.0,2500.0,0.005523395718918467,0.6666666666666667,0.007353272375118238,0.0065397733028669195
2021-12-28,BRK-A,447562.0,452244.0,446405.0,449570.0,1500.0,0.005502001744537077,-0.4,0.013080050626673088,0.00448652924064152
2021-12-29,BRK-A,452370.0,453499.0,450655.0,452102.0,1400.0,0.0056320484018062,-0.06666666666666665,0.006310814259244877,-0.0005924353958043194
2021-12-30,BRK-A,453728.0,455000.0,452545.0,452700.0,1600.0,0.0013227103618209668,0.1428571428571428,0.005424874874321891,-0.0022656745891811835
2021-12-31,BRK-A,449945.0,455910.0,449945.0,450662.0,1500.0,-0.004501877623150019,-0.0625,0.01325717587705164,0.0015935280978786296
2022-01-03,BRK-A,452005.0,454800.0,451020.0,454300.0,2700.0,0.00807256879878926,0.8,0.008381003059731275,0.005077377462638688
2022-01-04,BRK-A,458675.0,466195.0,452376.0,465725.0,2300.0,0.025148580233326,-0.14814814814814814,0.030547597573699754,0.015370360276884504
2022-01-05,BRK-A,468500.0,474181.0,466050.0,467274.0,2200.0,0.003325997101293776,-0.04347826086956519,0.017446625898508743,-0.002616862326574173
2022-01-06,BRK-A,470900.0,473544.0,467236.0,473153.0,1900.0,0.012581483241096203,-0.13636363636363635,0.013500672037257404,0.004784455298364834
2022-01-07,BRK-A,474696.0,480888.0,472610.0,480000.0,2400.0,0.014471006207294579,0.26315789473684204,0.017515499037261167,0.011173466808230953
2022-01-10,BRK-A,483800.0,483800.0,473373.0,477165.0,2600.0,-0.005906250000000002,0.08333333333333326,0.022027027312499867,-0.01371434477056635
2022-01-11,BRK-A,479353.0,480935.0,473185.0,480340.0,1700.0,0.00665388282879098,-0.34615384615384615,0.016378372095480626,0.002059025394646534
2022-01-12,BRK-A,481190.0,483250.0,477094.0,481700.0,1700.0,0.002831327809468265,0.0,0.012903117624619048,0.0010598723996758036
2022-01-13,BRK-A,482058.0,485800.0,481166.0,483872.0,1800.0,0.00450903051691931,0.05882352941176472,0.009630771916552707,0.003763032664119255
2022-01-14,BRK-A,480280.0,486999.0,476336.0,485379.0,2000.0,0.003114460022485277,0.11111111111111116,0.022385459003728462,0.010616723577912884
2022-01-18,BRK-A,484930.0,487255.0,477585.0,480081.0,2800.0,-0.010915181744574842,0.3999999999999999,0.02024770459708743,-0.009999381354009858
2022-01-19,BRK-A,483000.0,484850.0,472560.0,473440.0,1800.0,-0.013833082334022806,-0.3571428571428571,0.02600727949889961,-0.01979296066252588
2022-01-20,BRK-A,473973.0,476625.0,466602.0,467390.0,1800.0,-0.012778810408921926,0.0,0.021480833772679928,-0.013888976798256441
2022-01-21,BRK-A,465040.0,466989.0,456623.0,458675.0,2300.0,-0.018646098547251744,0.2777777777777777,0.022701440794703726,-0.013686994667125408
2022-01-24,BRK-A,449333.0,457999.0,445000.0,456901.0,3700.0,-0.0038676622881125278,0.6086956521739131,0.02921123595505618,0.01684274246494248
2022-01-25,BRK-A,453012.0,464728.0,443402.0,461919.0,2100.0,0.010982685527061609,-0.43243243243243246,0.04809630989485839,0.019661730815077747
2022-01-26,BRK-A,466162.0,470770.0,460206.0,463652.0,2000.0,0.003751740023683725,-0.04761904761904767,0.0229549375714354,-0.005384394266370918
2022-01-27,BRK-A,469000.0,473900.0,458201.0,461200.0,1900.0,-0.005288449095442238,-0.050000000000000044,0.034262256084120285,-0.016631130063965886
2022-01-28,BRK-A,462560.0,469880.0,456281.0,469880.0,2000.0,0.018820468343451857,0.05263157894736836,0.029804002358195938,0.015824974057419578
2022-01-31,BRK-A,467665.0,470739.0,462151.0,469805.0,2600.0,-0.00015961522090746083,0.30000000000000004,0.018582671031762345,0.004575925074572611
2022-02-01,BRK-A,469465.0,471888.0,465460.0,471184.0,1900.0,0.002935260373984949,-0.2692307692307693,0.01380999441412796,0.0036616148168660072
2022-02-02,BRK-A,470620.0,480400.0,469001.0,479500.0,1900.0,0.01764915616829099,0.0,0.02430485222846007,0.018868726360970634
2022-02-03,BRK-A,478840.0,481029.0,472081.0,472536.0,1600.0,-0.014523461939520366,-0.1578947368421053,0.018954374355248358,-0.013165149110350013
2022-02-04,BRK-A,471990.0,476888.0,469101.0,473364.0,2000.0,0.0017522474478135486,0.25,0.01659983670893901,0.0029110786245471303
2022-02-07,BRK-A,474100.0,477350.0,468253.0,474900.0,2000.0,0.00324486019215664,0.0,0.019427531697607917,0.0016874077198903185
2022-02-08,BRK-A,477670.0,484200.0,474112.0,482030.0,1700.0,0.015013687092019445,-0.15000000000000002,0.021277672786177107,0.009127640421211296
2022-02-09,BRK-A,485650.0,488400.0,482502.0,483900.0,1800.0,0.0038794265917059256,0.05882352941176472,0.012223783528358432,-0.0036034180994543395
2022-02-10,BRK-A,481000.0,483726.0,478000.0,480105.0,1800.0,-0.00784252944823316,0.0,0.01197907949790795,-0.0018607068607068608
2022-02-11,BRK-A,481068.0,484850.0,476886.0,479370.0,1600.0,-0.0015309151123191755,-0.11111111111111116,0.01670000796836141,-0.0035296465364563845
2022-02-14,BRK-A,479208.0,481054.0,468563.0,472410.0,2200.0,-0.014519056261342977,0.375,0.02665810147194721,-0.014185906746131117
2022-02-15,BRK-A,475390.0,476980.0,472456.0,473980.0,1500.0,0.0033233843483415626,-0.31818181818181823,0.009575494860897099,-0.0029659858221670627
2022-02-16,BRK-A,472983.0,475780.0,471401.0,474444.0,1300.0,0.0009789442592513797,-0.1333333333333333,0.009289331163913526,0.0030889059437654207
2022-02-17,BRK-A,474829.0,474829.0,469182.0,470655.0,1400.0,-0.007986190150997774,0.07692307692307687,0.01203584110217357,-0.00879053301293729
2022-02-18,BRK-A,471528.0,473920.0,469091.0,472257.0,1500.0,0.0034037670905440187,0.0714285714285714,0.010294377849926773,0.0015460375629867155
2022-02-22,BRK-A,470733.0,473460.0,466257.0,471418.0,2400.0,-0.001776575042826245,0.6000000000000001,0.015448561630173918,0.0014551773510673778
2022-02-23,BRK-A,474975.0,475989.0,464400.0,465515.0,1700.0,-0.012521795943302938,-0.29166666666666663,0.024954780361757106,-0.01991683772830149
2022-02-24,BRK-A,452928.0,463490.0,450000.0,462110.0,2800.0,-0.00731447966230947,0.6470588235294117,0.029977777777777777,0.02027253779850219
2022-02-25,BRK-A,467598.0,482579.0,465326.0,479345.0,2200.0,0.03729631473025896,-0.2142857142857143,0.037077231876147046,0.025122006509865312
2022-02-28,BRK-A,476700.0,483638.0,473930.0,476205.0,2400.0,-0.006550605513773955,0.09090909090909083,0.0204840377270905,-0.001038388923851479
2022-03-01,BRK-A,482000.0,482151.0,470645.0,475879.0,1800.0,-0.0006845791203368146,-0.25,0.02444730104431153,-0.012699170124481327
2022-03-02,BRK-A,479175.0,488765.0,477091.0,486109.0,1600.0,0.02149706122774897,-0.11111111111111116,0.024469126434998774,0.014470704857306829
2022-03-03,BRK-A,490797.0,494420.0,485855.0,491245.0,1900.0,0.010565531598880185,0.1875,0.017628716386576242,0.0009128010154911297
2022-03-04,BRK-A,485375.0,488298.0,480341.0,487440.0,2000.0,-0.007745625909678422,0.05263157894736836,0.016565315057427952,0.00425444244141128
2022-03-07,BRK-A,491039.0,492059.0,480888.0,484527.0,2400.0,-0.0059761201378630835,0.19999999999999996,0.023229941275307347,-0.013261675752842442
2022-03-08,BRK-A,486690.0,491500.0,476921.0,478025.0,2000.0,-0.01341927281658195,-0.16666666666666663,0.030569004090824265,-0.017803940906942817
2022-03-09,BRK-A,491339.0,491550.0,484184.0,488245.0,1700.0,0.021379634956330662,-0.15000000000000002,0.015213224724484907,-0.006297077984853634
2022-03-10,BRK-A,484252.0,490800.0,482520.0,487820.0,1600.0,-0.0008704646232936541,-0.05882352941176472,0.01715991047003233,0.007368064561426696
2022-03-11,BRK-A,490155.0,497333.0,488551.0,489802.0,1800.0,0.004062974047804424,0.125,0.01797560541274094,-0.0007201803511134233
2022-03-14,BRK-A,493988.0,500023.0,491947.0,493785.0,2900.0,0.008131857362771111,0.6111111111111112,0.016416402579952718,-0.00041094115646533923
2022-03-15,BRK-A,498673.0,501939.0,494023.0,498160.0,2600.0,0.008860131433721108,-0.10344827586206895,0.016023545462458225,-0.0010287302500837222
2022-03-16,BRK-A,502201.0,506029.0,497613.0,504036.0,2500.0,0.011795407098120991,-0.038461538461538436,0.016912741427575245,0.0036539154641269133
2022-03-17,BRK-A,505385.0,518438.0,503641.0,518438.0,2900.0,0.02857335587140608,0.15999999999999992,0.029380054443542126,0.02582783422539252
2022-03-18,BRK-A,515731.0,520654.0,508853.0,512991.0,3500.0,-0.010506560090116857,0.2068965517241379,0.02319137354009901,-0.005312847201351092
2022-03-21,BRK-A,517231.0,526733.0,515970.0,525000.0,3300.0,0.023409767422820194,-0.05714285714285716,0.020859739907358954,0.015020368075386046
2022-03-22,BRK-A,526201.0,532530.0,523500.0,525854.0,3700.0,0.0016266666666666652,0.1212121212121211,0.017249283667621778,-0.0006594438246981666
2022-03-23,BRK-A,523066.0,528015.0,519151.0,521781.0,3000.0,-0.007745495898101029,-0.18918918918918914,0.01707403048438701,-0.0024566689480868572
2022-03-24,BRK-A,528414.0,528817.0,523778.0,528817.0,2100.0,0.013484584528758337,-0.30000000000000004,0.009620488069372901,0.000762659581313137
2022-03-25,BRK-A,531088.0,538949.0,529981.0,538949.0,2600.0,0.019159747133696614,0.23809523809523814,0.01692136133182133,0.014801690115385775
2022-03-28,BRK-A,540913.0,544000.0,533345.0,539180.0,3800.0,0.00042861198369426035,0.46153846153846145,0.01997768798807526,-0.003203842392399517
2022-03-29,BRK-A,544389.0,544389.0,528750.0,532011.0,3700.0,-0.013296116324789442,-0.02631578947368418,0.029577304964539006,-0.0227374175451745
2022-03-30,BRK-A,531305.0,537371.0,527650.0,536440.0,2300.0,0.00832501583613876,-0.3783783783783784,0.018423197195110395,0.00966488175341847
2022-03-31,BRK-A,538660.0,540420.0,528921.0,528921.0,2300.0,-0.014016479009768101,0.0,0.021740486764564085,-0.01808005049567445
2022-04-01,BRK-A,530026.0,533139.0,523662.0,527760.0,2600.0,-0.0021950347972570228,0.13043478260869557,0.018097551474042416,-0.004275261968280802
2022-04-04,BRK-A,529375.0,532029.0,516593.0,518714.0,4000.0,-0.017140366833409137,0.5384615384615385,0.029880389397456023,-0.02013884297520661
2022-04-05,BRK-A,520074.0,524425.0,516000.0,516000.0,2400.0,-0.005232170328928865,-0.4,0.01632751937984496,-0.007833500617219857
