Date,Ticker,Open,High,Low,Close,Volume,Delta,volumeDelta,high_low_delta,end_day_delta
2021-10-25,BHP,47.663685266022036,48.18149655555329,47.48829814722229,47.97270202636719,3407840.0,,,0.014597246803453765,0.006483274606662452
2021-10-26,BHP,47.83072238824065,47.83072238824065,47.27950368751304,47.521705627441406,2245811.0,-0.009401104792427617,-0.3409869594816658,0.011658724346406194,-0.0064606333621927145
2021-10-27,BHP,47.003896051481384,47.13752569809691,46.50278844813047,46.57795333862305,2990492.0,-0.019859394277998876,0.33158667403445796,0.013649444928973065,-0.009061859731623519
2021-10-28,BHP,46.77839706057963,47.08741382770833,46.586306232369914,46.861915588378906,2646345.0,0.006096494787811935,-0.11508039479791288,0.010756542766857731,0.0017854080739688122
2021-10-29,BHP,46.25223549035841,46.352457723279244,45.65090566429061,45.801239013671875,3821377.0,-0.022634084872323545,0.444020715364021,0.015367757742808713,-0.00975080386721085
2021-11-01,BHP,45.78453248461327,45.951569542209874,45.483869352396695,45.517276763916016,4015646.0,-0.006199881397773832,0.050837433731348636,0.010282770495833695,-0.005837249092519907
2021-11-02,BHP,44.3480224609375,44.45659832910281,43.905379635881054,44.3480224609375,6023694.0,-0.025688142747270937,0.5000560308353874,0.012554695980154565,0.0
2021-11-03,BHP,44.63198498647056,45.03287033065445,44.24780334710506,44.8658332824707,3489000.0,0.011676074665771141,-0.4207873109092195,0.01774250751818956,0.0052394778334646595
2021-11-04,BHP,44.598577636794055,44.64868875131655,44.01395153882207,44.41483688354492,5240115.0,-0.010052112396672808,0.501895958727429,0.014421273035087856,-0.004119879220039197
2021-11-05,BHP,44.35637831153037,44.68209878935806,44.25615607658995,44.61528396606445,3374771.0,0.004513065826293516,-0.3559738669857436,0.009624485055389044,0.005836943059591056
2021-11-08,BHP,44.874186892722875,45.717718628340926,44.874186892722875,45.69266128540039,3391025.0,0.02414816680659082,0.004816326796692305,0.018797705184822943,0.018239314165940806
2021-11-09,BHP,45.25002034992674,45.375296355476145,44.130879224090904,44.59857940673828,3466917.0,-0.023944367604862737,0.022380253758081947,0.028198330811997907,-0.014396478457926621
2021-11-10,BHP,44.26450902658969,44.556818516765695,43.69658660888672,43.69658660888672,2592425.0,-0.020224697957874516,-0.25223909311933346,0.01968647838739944,-0.012830198056908815
2021-11-11,BHP,45.417055288306486,46.03508884028434,45.28342921145352,45.98497772216797,3992890.0,0.052370019968924764,0.5402142781372652,0.016598999720646112,0.012504607140562585
2021-11-12,BHP,45.517277617169405,45.80959068771441,45.3084830769883,45.53398132324219,2076765.0,-0.00980747238045021,-0.479884244244144,0.011059907034950288,0.00036697506852829465
2021-11-15,BHP,44.966056367478835,45.0328711880244,44.631985836208166,44.882537841796875,3415799.0,-0.014306754263826993,0.6447691481703515,0.008982019157458438,-0.00185736825572197
