Date,Ticker,Open,High,Low,Close,Volume,Delta,volumeDelta,high_low_delta,end_day_delta
2022-01-03,EURUSD=X,1.1373846530914307,1.1375917196273804,1.1285407543182373,1.1373459100723267,0.0,,,0.008020060661974804,-3.4063251160194336e-05
2022-01-04,EURUSD=X,1.1301988363265991,1.1323001384735107,1.1273448467254639,1.1302244663238525,0.0,-0.0062614580888774585,,0.004395542111573256,2.2677423148586168e-05
2022-01-05,EURUSD=X,1.1285407543182373,1.1345586776733398,1.1277644634246826,1.1283625364303589,0.0,-0.0016473983257058178,,0.006024497551576713,-0.0001579188763865964
2022-01-06,EURUSD=X,1.1312217712402344,1.1330673694610596,1.1285535097122192,1.1313496828079224,0.0,0.002647328567832119,,0.003999686067159868,0.0001130738206600729
2022-01-07,EURUSD=X,1.129586100578308,1.1359764337539673,1.1290504932403564,1.1296881437301636,0.0,-0.0014686344133981732,,0.006134305378790902,9.033676299949713e-05
2022-01-10,EURUSD=X,1.135344386100769,1.1359764337539673,1.1288337707519531,1.1353960037231445,0.0,0.005052597944538828,,0.006327471047624841,4.546428643802436e-05
2022-01-11,EURUSD=X,1.1332728862762451,1.136899709701538,1.1315544843673706,1.1330417394638062,0.0,-0.002073518183627887,,0.004723789625698747,-0.00020396394834652453
2022-01-12,EURUSD=X,1.1370097398757935,1.1433000564575195,1.1355764865875244,1.1366478204727173,0.0,0.0031826550455393843,,0.006801452796195973,-0.00031830809392688916
2022-01-13,EURUSD=X,1.1439814567565918,1.1479079723358154,1.1436413526535034,1.144164800643921,0.0,0.0066132886860921225,,0.0037307322548388974,0.00016026823358563597
2022-01-14,EURUSD=X,1.14565908908844,1.148369312286377,1.1410053968429565,1.1457115411758423,0.0,0.0013518511765533425,,0.006453883096254934,4.578332935330527e-05
2022-01-17,EURUSD=X,1.1412137746810913,1.143458366394043,1.1393154859542847,1.1410704851150513,0.0,-0.004050806764177239,,0.003636289062013623,-0.00012555891737293557
2022-01-18,EURUSD=X,1.141291856765747,1.1423349380493164,1.1329647302627563,1.1410574913024902,0.0,-1.1387388185513103e-05,,0.008270520287411707,-0.00020535103432788273
2022-01-19,EURUSD=X,1.1330032348632812,1.1356796026229858,1.1319515705108643,1.1329647302627563,0.0,-0.0070923341737112455,,0.0032934554880639224,-3.3984545974883e-05
2022-01-20,EURUSD=X,1.134352684020996,1.136893391609192,1.1330161094665527,1.1343399286270142,0.0,0.0012138050969503489,,0.0034220891567593547,-1.1244645657044613e-05
2022-01-21,EURUSD=X,1.1315417289733887,1.1361054182052612,1.1302244663238525,1.1313753128051758,0.0,-0.002613516237083058,,0.00520334858838879,-0.00014707028821983847
2022-01-24,EURUSD=X,1.1340954303741455,1.1340954303741455,1.1291396617889404,1.1341469287872314,0.0,0.0024497759060904123,,0.0043889775135110025,4.540924132720281e-05
2022-01-25,EURUSD=X,1.132387399673462,1.132502794265747,1.1266844272613525,1.1324130296707153,0.0,-0.0015288134830733213,,0.005164149662152797,2.2633594528523277e-05
2022-01-26,EURUSD=X,1.130352258682251,1.1313496828079224,1.1272051334381104,1.130454421043396,0.0,-0.0017295885653036969,,0.003676836847939683,9.038099438498844e-05
2022-01-27,EURUSD=X,1.1242270469665527,1.12447988986969,1.1133501529693604,1.1243535280227661,0.0,-0.005396850069371961,,0.009996618647463268,0.00011250490419587093
2022-01-28,EURUSD=X,1.1146159172058105,1.1170064210891724,1.1123347282409668,1.1147029399871826,0.0,-0.00858323276003281,,0.004199898402518932,7.807423169608461e-05
2022-01-31,EURUSD=X,1.115138053894043,1.121692419052124,1.114504098892212,1.1152374744415283,0.0,0.0004795308554150779,,0.006449792483542333,8.915537151492295e-05
2022-02-01,EURUSD=X,1.12291419506073,1.1279042959213257,1.1222084760665894,1.12296462059021,0.0,0.006928700232702534,,0.005075545209478841,4.490595069666328e-05
2022-02-02,EURUSD=X,1.1273066997528076,1.132939100265503,1.126697063446045,1.1273956298828125,0.0,0.0039458137962296025,,0.005540119897327597,7.888725404043384e-05
2022-02-03,EURUSD=X,1.1299946308135986,1.1450687646865845,1.1272051334381104,1.1299946308135986,0.0,0.002305314001488812,,0.015847719921207166,0.0
2022-02-04,EURUSD=X,1.1435105800628662,1.148369312286377,1.1413440704345703,1.14357590675354,0.0,0.01201888537307716,,0.006155235773145742,5.712819086486869e-05
2022-02-07,EURUSD=X,1.1454622745513916,1.1460003852844238,1.1416698694229126,1.145514726638794,0.0,0.0016954011306149486,,0.003793141938396084,4.579119589327904e-05
2022-02-08,EURUSD=X,1.144086241722107,1.145081877708435,1.1397050619125366,1.1442956924438477,0.0,-0.0010641802908315512,,0.004717725642874319,0.00018307249410276296
2022-02-09,EURUSD=X,1.1421130895614624,1.1447004079818726,1.1403288841247559,1.142126202583313,0.0,-0.001895917178453499,,0.003833564086620505,1.1481369025917521e-05
2022-02-10,EURUSD=X,1.142126202583313,1.1494252681732178,1.1380836963653564,1.142152190208435,0.0,2.2753724643775897e-05,,0.009965498885611282,2.27537246438181e-05
2022-02-11,EURUSD=X,1.1411746740341187,1.1419005393981934,1.1371259689331055,1.1415525674819946,0.0,-0.0005249937193843035,,0.004198805229615478,0.00033114426430451817
2022-02-14,EURUSD=X,1.1365832090377808,1.136893391609192,1.1292799711227417,1.1365057229995728,0.0,-0.004421035549465824,,0.0067418361089684915,-6.817454066878805e-05
2022-02-15,EURUSD=X,1.1306078433990479,1.1368803977966309,1.1305822134017944,1.1306334733963013,0.0,-0.005166933596931544,,0.005570744276867667,2.2669219396501095e-05
2022-02-16,EURUSD=X,1.135563611984253,1.1393154859542847,1.1345458030700684,1.1356796026229858,0.0,0.00446309909039444,,0.004204046122518456,0.00010214367342242613
2022-02-17,EURUSD=X,1.1373329162597656,1.1386927366256714,1.13275945186615,1.1375269889831543,0.0,0.0016266791759769195,,0.005237903554675065,0.00017063844773516242
2022-02-18,EURUSD=X,1.1363893747329712,1.137669324874878,1.131580114364624,1.1366478204727173,0.0,-0.0007728770560625486,,0.005381157226921546,0.00022742709980619392
2022-02-21,EURUSD=X,1.131733775138855,1.1385631561279297,1.1314136981964111,1.131721019744873,0.0,-0.004334500659839646,,0.006319048410776288,-1.1270666531418668e-05
2022-02-22,EURUSD=X,1.1309658288955688,1.1363766193389893,1.1289101839065552,1.1309658288955688,0.0,-0.0006672941795093923,,0.006613843633332049,0.0
2022-02-23,EURUSD=X,1.1330546140670776,1.1359764337539673,1.1307356357574463,1.13291335105896,0.0,0.0017219991211343544,,0.004634857017670926,-0.00012467449173576457
2022-02-24,EURUSD=X,1.1305949687957764,1.1305949687957764,1.1110494136810303,1.1305694580078125,0.0,-0.0020689076079442037,,0.017591976445034515,-2.256403811087125e-05
2022-02-25,EURUSD=X,1.1190814971923828,1.1266082525253296,1.1168068647384644,1.11906898021698,0.0,-0.010172287699242832,,0.008776260333213961,-1.1185043657888503e-05
2022-02-28,EURUSD=X,1.118105411529541,1.1244546175003052,1.1143178939819336,1.118105411529541,0.0,-0.0008610449440320522,,0.009096796859421094,0.0
2022-03-01,EURUSD=X,1.1214659214019775,1.1232168674468994,1.1102105379104614,1.1215918064117432,0.0,0.0031181271875186933,,0.011715191931899092,0.0001122504102561159
2022-03-02,EURUSD=X,1.1131023168563843,1.1141936779022217,1.1058521270751953,1.1132758855819702,0.0,-0.007414391565838674,,0.007543097872487215,0.00015593240886976957
2022-03-03,EURUSD=X,1.1113580465316772,1.111605167388916,1.1039842367172241,1.1112345457077026,0.0,-0.0018336334242975427,,0.0069031154777655845,-0.00011112604471621937
2022-03-04,EURUSD=X,1.1069294214248657,1.1069294214248657,1.0890042781829834,1.1066844463348389,0.0,-0.00409463455796899,,0.016460121967372468,-0.0002213104876293899
2022-03-07,EURUSD=X,1.087393879890442,1.0930753946304321,1.0808590650558472,1.087453007698059,0.0,-0.017377526810348876,,0.011302425977205226,5.437570388307207e-05
2022-03-08,EURUSD=X,1.08695650100708,1.0922157764434814,1.0851165056228638,1.0865312814712524,0.0,-0.0008476009724390776,,0.00654240423385934,-0.0003912019804230114
2022-03-09,EURUSD=X,1.0900845527648926,1.1091147661209106,1.0897876024246216,1.0898232460021973,0.0,0.003029792687134769,,0.017734798646349883,-0.00023971238013834203
2022-03-10,EURUSD=X,1.1073338985443115,1.1116174459457397,1.0982131958007812,1.107382893562317,0.0,0.01611238118156666,,0.012205508180207719,4.424592985889747e-05
2022-03-11,EURUSD=X,1.1012123823165894,1.104191541671753,1.0934697389602661,1.1013944149017334,0.0,-0.005407776023448663,,0.009805303548392407,0.00016530197813532224
2022-03-14,EURUSD=X,1.0932546854019165,1.0986958742141724,1.0902509689331055,1.093206763267517,0.0,-0.00743389608975531,,0.007745836070506669,-4.383437367276986e-05
2022-03-15,EURUSD=X,1.094534993171692,1.1018311977386475,1.093948245048523,1.0943193435668945,0.0,0.0010177217492250978,,0.007205964930977934,-0.00019702394728601962
2022-03-16,EURUSD=X,1.0967316627502441,1.1038745641708374,1.0955781936645508,1.0969363451004028,0.0,0.002391442268559585,,0.007572595506429769,0.0001866293799208961
2022-03-17,EURUSD=X,1.102244257926941,1.1110494136810303,1.1021226644515991,1.1021955013275146,0.0,0.004794404206408531,,0.008099596821078876,-4.423393369993062e-05
