Date,Ticker,Open,High,Low,Close,Volume,Delta,volumeDelta,high_low_delta,end_day_delta
2021-10-25,XOM,60.96276937548881,61.63247671544048,60.82882790749848,61.56550598144531,17939800.0,,,0.013211643814082708,0.009886962356386033
2021-10-26,XOM,61.69944900188778,63.086710382782655,61.57507686398523,62.991031646728516,25585100.0,0.02315461625074322,0.4261641712839608,0.02454943778854731,0.020933455091328605
2021-10-27,XOM,62.34045934006159,62.42656143839968,61.21151528355861,61.35502243041992,21764500.0,-0.025972097511972714,-0.14932910170372604,0.019849960407162633,-0.015807341172547364
2021-10-28,XOM,61.058438007330516,61.68031325117772,60.87666083049155,61.5272331237793,16626400.0,0.0028067904881734496,-0.23607709802660293,0.0132013223084608,0.0076778105000409455
2021-10-29,XOM,62.23522147102661,62.53180511144872,61.54637545522834,61.68031692504883,23966300.0,0.002488065747431767,0.4414605687340616,0.016011172858379327,-0.008916246023742653
2021-11-01,XOM,62.254349505844154,63.22064774290319,62.206510140928074,62.79011535644531,19656400.0,0.01799274852535304,-0.17983168031777952,0.01630275673201404,0.008606079010605736
2021-11-02,XOM,62.21608325721861,62.61790766960503,61.862098212657436,62.01517105102539,16300000.0,-0.012341820062293896,-0.17075354591888647,0.012217649882314392,-0.0032292647764821363
2021-11-03,XOM,61.26892179693325,61.66117686417776,60.90536378018971,61.16368103027344,17372800.0,-0.013730350272699532,0.06581595092024539,0.012409630894182268,-0.0017176859584475195
2021-11-04,XOM,61.88122695782222,62.08213915550116,61.0680088340944,61.6229133605957,17720100.0,0.007508251998354476,0.019991020445754293,0.016606572586341958,-0.004174345111201219
2021-11-05,XOM,62.235220450745054,62.50310338599434,61.766418014796244,62.206512451171875,18565100.0,0.009470488471733818,0.047685961140174093,0.011926956344167882,-0.00046128220267009645
2021-11-08,XOM,62.713586161366486,63.507665649633616,62.550936690950756,62.87622833251953,17696000.0,0.010766009135672716,-0.04681364495747398,0.015295197950589113,0.0025934120675949815
2021-11-09,XOM,62.92405536922051,63.49809853793744,62.48396095932974,63.488529205322266,18781300.0,0.009738193416510166,0.06133024412296573,0.0162303663698239,0.008970716092432093
2021-11-10,XOM,63.333400343458145,63.65336571666553,61.83054176000061,62.237770080566406,20177200.0,-0.019700552846497632,0.07432392858854286,0.029480963691703364,-0.017299406899836677
2021-11-11,XOM,62.237768869828905,62.858303728448526,62.07293351882134,62.3541145324707,13319300.0,0.0018693544411003682,-0.33988363102908237,0.012652377857879944,0.0018693739308865119
2021-11-12,XOM,62.01475840922198,62.41229246826767,61.64631816212692,61.8790168762207,18158900.0,-0.007619347332766591,0.3633524284309235,0.012425305013776798,-0.0021888585311507763
2021-11-15,XOM,61.82084413899019,62.800125043316356,61.29727015083579,62.412296295166016,18849200.0,0.008618097795769053,0.03801441717284648,0.024517484853443704,0.009567196378717831
2021-11-16,XOM,62.38319941992088,63.38187984973855,62.38319941992088,63.042518615722656,17028700.0,0.010097726857799527,-0.09658234832247525,0.016008804279101556,0.010568858313336801
2021-11-17,XOM,62.42198530146475,63.255830404739676,62.22807093215575,62.3541145324707,15497000.0,-0.01091967926357984,-0.08994814636466675,0.016516010494756296,-0.001087289496901911
2021-11-18,XOM,62.20868302620999,62.567425352466365,61.19061408457852,61.67540740966797,16948200.0,-0.010884720725996333,0.0936439310834356,0.022500366902427186,-0.008572366277507258
2021-11-19,XOM,60.007714501309536,60.14345603446887,58.572726767129,58.8248176574707,32035500.0,-0.04621922856970739,0.8902007292809855,0.026816734579981415,-0.01971241287339845
2021-11-22,XOM,58.4854603066418,60.63794362777931,58.4854603066418,59.63926696777344,21994400.0,0.013845335059857966,-0.31343665620951755,0.03680373395117259,0.019728094043924446
2021-11-23,XOM,60.298589130910635,61.45239954839984,60.036800305900805,61.21000289916992,21185900.0,0.02633727762357041,-0.03675935692721788,0.023578858887986078,0.015115009843440472
2021-11-24,XOM,60.67673262665838,61.9081043827048,60.67673262665838,61.54935836791992,15869700.0,0.005544117834939799,-0.2509310437602368,0.020293969413663137,0.014381554567724943
2021-11-26,XOM,58.67938254135827,59.552008277996045,57.729188099945894,59.38718032836914,24979600.0,-0.035129172697886735,0.5740436177117401,0.031575364872520335,0.012062120566998125
2021-11-29,XOM,60.66703713613988,61.21970123750074,59.42596739254772,59.71684265136719,18946400.0,0.005551068785809354,-0.24152508446892662,0.030184344044485285,-0.01566245080735376
2021-11-30,XOM,58.62120414101103,59.329001905422025,57.84553561142907,58.02006149291992,34979800.0,-0.02841377881200524,0.846250475024279,0.02564530310442579,-0.010254696349209754
2021-12-01,XOM,59.047826049337374,60.14345625597537,57.932799967971604,57.97158432006836,30630600.0,-0.000835524327348014,-0.1243346159783647,0.03815897538572172,-0.018226610550738334
2021-12-02,XOM,57.92311051735708,59.70715017580788,57.3413562838546,59.4162712097168,29216000.0,0.024920603888831883,-0.04618257559434025,0.04125807349658747,0.025778323695380263
2021-12-03,XOM,60.036800920645696,60.33737410029307,58.5145502437891,59.03812789916992,22014700.0,-0.006364305649746549,-0.24648480284775465,0.03115163406211852,-0.016634347702766197
2021-12-06,XOM,59.84288722560178,60.269504005847935,59.55200828136,59.70714569091797,19210500.0,0.011331961489203124,-0.12737852434963914,0.012048220457957438,-0.002268298556051906
2021-12-07,XOM,60.44403043592036,61.11304387659181,60.211328018172345,60.37615966796875,19800400.0,0.011204923117812848,0.03070716535228124,0.014975850692868265,-0.0011228696607775673
2021-12-08,XOM,60.70581959567567,61.26817791868489,60.444030761304674,60.55068588256836,18214400.0,0.0028906478245618317,-0.08009939193147608,0.013634880847619173,-0.0025554998538947654
2021-12-09,XOM,60.1628521243273,60.86095571019528,59.93015339482439,60.7058219909668,16910300.0,0.0025620867234981137,-0.07159719782150387,0.015531452243058583,0.009025002097929821
2021-12-10,XOM,61.34574540834716,61.4233104140233,60.33737444380168,61.093650817871094,17942400.0,0.006388659508836048,0.06103380779761447,0.017997733249614,-0.004109406264411738
2021-12-13,XOM,60.57007575122079,60.81247239988272,59.484136102166225,59.75562286376953,17793700.0,-0.02190126037958373,-0.008287631532013506,0.02233093367002977,-0.013446456477889494
2021-12-14,XOM,59.39687489429129,60.57007751905308,59.358094240369795,59.66836166381836,22551100.0,-0.0014603010690744656,0.26736429185610633,0.02041816359156301,0.004570724806822549
2021-12-15,XOM,59.32900554221487,59.629578734024825,58.1848930039441,59.40657424926758,19961900.0,-0.004387373932365324,-0.11481479839120934,0.02482922379839728,0.0013074331238792205
2021-12-16,XOM,59.57140318011173,60.55068777996528,59.43566163922421,59.50353240966797,21187800.0,0.0016321116244399914,0.06141198984064644,0.01876022088404275,-0.0011393179750786933
2021-12-17,XOM,59.09630629781919,59.41626796489417,57.87462506325785,58.20428466796875,44338100.0,-0.021834800205712157,1.0926240572404873,0.02663763091253336,-0.015094371979105535
2021-12-20,XOM,57.00199846139116,57.448007420347075,56.197239788828604,57.36074447631836,21819300.0,-0.014492750773631768,-0.5078882496092525,0.022256744925879972,0.006293569078462862
2021-12-21,XOM,57.932798464436175,58.83451428454685,57.90371205045819,58.65998840332031,19798900.0,0.022650402097524225,-0.0925969210744616,0.01607500108589833,0.012552301255230153
2021-12-22,XOM,58.50486086271473,59.5035339671089,58.14611482402512,59.135093688964844,14058300.0,0.008099307527610122,-0.2899454010071266,0.023344967195003643,0.010772315615432283
2021-12-23,XOM,59.30961271703249,59.95923768611838,59.144784764366804,59.16417694091797,13543300.0,0.0004918103640132454,-0.036633163327002505,0.013770494304719503,-0.002452145098441327
2021-12-27,XOM,59.07691483693617,60.0658936630502,58.58242357453938,60.00771713256836,12593700.0,0.014257617282376067,-0.07011585064201487,0.025322784514424684,0.01575577022262227
2021-12-28,XOM,60.02710723612334,60.41494336191441,59.532619689485166,59.81379699707031,12781000.0,-0.0032315866152621275,0.014872515622890825,0.014820844052073236,-0.0035535651953699852
2021-12-29,XOM,59.61018382318703,59.7265331797501,59.06721399476044,59.29022216796875,12733600.0,-0.008753412346104827,-0.003708629997652757,0.011162185253026162,-0.005367566994380262
2021-12-30,XOM,59.35809226868209,59.7265325101142,58.92177756311322,58.94116973876953,11940300.0,-0.0058871836946462475,-0.06229974241377145,0.013658022216641006,-0.0070238532604009205
2021-12-31,XOM,58.892691371830445,59.6004891419076,58.85390702037104,59.329002380371094,14072000.0,0.006579995668909433,0.17852985268376842,0.012685345108492943,0.0074085764867819455
2022-01-03,XOM,59.37748777197524,61.66570914746773,59.34839765752083,61.60753631591797,24282400.0,0.038405060663901036,0.7255827174530984,0.039045898144029256,0.03755713870055747
2022-01-04,XOM,62.17958776066628,64.1769412435891,62.15050134541771,63.92484664916992,38584000.0,0.03761407243050585,0.5889697888182388,0.03260536688045231,0.028068035690768316
2022-01-05,XOM,64.47751300254565,65.55375478881297,64.45812452414984,64.71990966796875,34033300.0,0.012437464624080574,-0.11794267053701013,0.016997551088422384,0.0037593984962405545
2022-01-06,XOM,65.93188956272692,66.39729439094874,65.03017371840116,66.24215698242188,30668500.0,0.02352054139541737,-0.09886787352387216,0.021022866684434836,0.00470587786506205
2022-01-07,XOM,66.43606635740902,67.07599702349535,65.91249613633975,66.78511810302734,23985400.0,0.008196609913375008,-0.21791414643689777,0.017652204898277485,0.005253949620384153
2022-01-10,XOM,66.87238943361919,67.06630379597493,65.88340695247219,66.3875961303711,22760300.0,-0.005952253794670348,-0.05107690511727969,0.017954396990369357,-0.007249528652319598
2022-01-11,XOM,66.79482559648547,69.2284902273711,66.49425609372659,69.18000793457031,32936100.0,0.04206225209172376,0.44708549535814557,0.041119854469692574,0.03570908849278209
2022-01-12,XOM,68.97638702392578,69.62600824128577,68.49159374577204,68.97638702392578,23045100.0,-0.0029433490501636905,-0.30030877972801884,0.016562828129309884,0.0
2022-01-13,XOM,68.95700586527795,69.40301484082636,68.17163564112258,68.48190307617188,21043200.0,-0.0071688873408574105,-0.08686879206425657,0.01806292585065961,-0.006889840751413828
2022-01-14,XOM,68.50129205408598,69.95567189643448,68.45280976706432,69.68418884277344,23012900.0,0.01755625519437265,0.0936026840024331,0.021954717921502342,0.017268240542871634
2022-01-18,XOM,70.6052967671229,71.63305620835587,69.81993397881158,70.85739135742188,32841200.0,0.01683599298680938,0.4270778563327524,0.025968546892274683,0.0035704770299381816
2022-01-19,XOM,71.50700942137863,71.61366453569411,70.34350849821145,70.886474609375,26431600.0,0.0004104476808413082,-0.19516948223572828,0.01805647833893527,-0.008677957825741534
2022-01-20,XOM,70.29503225077562,72.10816195256903,70.0623335256198,71.04161071777344,26774600.0,0.0021885149353713107,0.012976891296781146,0.02920011829467722,0.010620643352640046
2022-01-21,XOM,70.95435173179995,70.95435173179995,68.87943688121592,69.97506713867188,35995200.0,-0.015012941969159699,0.3443786275051728,0.030123864893992353,-0.01380161426644647
2022-01-24,XOM,68.72430348078797,70.8573986855192,67.68684599488346,70.57621765136719,41507000.0,0.008590924414606071,0.1531259723518692,0.04684148956911675,0.026947005306455052
2022-01-25,XOM,70.38229398445277,72.95170018176789,69.21879292022221,72.65113067626953,39278400.0,0.029399606467323203,-0.05369214831233282,0.05392910081295438,0.03223590143734073
2022-01-26,XOM,73.13592695001854,73.68859108727875,71.25492633668819,71.91424560546875,35252400.0,-0.010142788748661147,-0.10249908346572156,0.034154336769519685,-0.01670425733968883
2022-01-27,XOM,73.16500593885759,73.69828154230947,71.7397124145034,72.8353500366211,29174700.0,0.012808372296716275,-0.1724052830445587,0.027301045151807916,-0.004505649907443215
2022-01-28,XOM,72.68990903492177,73.32014180828939,71.70092655428734,72.990478515625,30595700.0,0.002129851492797208,0.04870658481492529,0.02258290557481278,0.004134954695827606
2022-01-31,XOM,72.68991442181257,74.09581214574789,72.01119930890367,73.6498031616211,36085500.0,0.009033022654522771,0.17943044284000687,0.028948453252416084,0.013205253403359065
2022-02-01,XOM,74.12489468182456,79.03100804508665,73.95036879305462,78.37168884277344,61033100.0,0.06411267211115801,0.6913469399066108,0.06870336598658315,0.05729241409620776
2022-02-02,XOM,77.62510202693908,78.35229198816278,76.74278205394755,78.16807556152344,30299300.0,-0.0025980463641466223,-0.5035595439196108,0.020972785858659578,0.0069948189491065476
2022-02-03,XOM,77.65419478882093,77.86750504512538,76.61673732190694,77.25666809082031,28529400.0,-0.011659586911357267,-0.05841389074995129,0.016324993297003973,-0.005119191552776825
2022-02-04,XOM,78.41047384303846,80.01998381066655,78.41047384303846,78.93405151367188,32197500.0,0.0217118271380754,0.12857263033922894,0.020526721606733193,0.0066773945491199185
2022-02-07,XOM,78.67225594959069,80.55325631637915,78.18746265071604,79.88423919677734,34949200.0,0.012037741188806184,0.08546315707741292,0.030257967012329426,0.015405472139546001
2022-02-08,XOM,79.76789470633786,79.99090290260146,77.48936743646293,77.81903076171875,34356300.0,-0.025852514285970796,-0.01696462293843637,0.032282305932999876,-0.024431683345709027
2022-02-09,XOM,78.01509905727345,78.45624703019149,77.16220449968358,77.44650268554688,40106100.0,-0.004787107633254295,0.16735795181669744,0.016770419389886864,-0.0072882862240442135
2022-02-10,XOM,77.17201085864835,78.11313203017258,76.2602985550833,76.70144653320312,28527700.0,-0.009620268527410158,-0.28869423853229315,0.024296173896447188,-0.006097603525028399
